AOA,Weight,Gravity,Pitch,TAS,IAS,Rho,Lift,Drag,Thrust[0],Thrust[1],Cl,Cd,Wing Surface
-179.121582,70373.406250,9.798100,1.326213,3.589111,-7.137053,1.217699,608.939453,87.118309,4684.544922,4689.165039,0.505252,0.072284
-179.122147,70373.406250,9.798100,1.325980,3.587144,-7.133826,1.217699,606.649231,87.031952,4692.418945,4697.599121,0.503904,0.072292
-179.122543,70373.406250,9.798100,1.325738,3.585159,-7.130564,1.217699,602.636841,86.945778,4700.202148,4705.951660,0.501126,0.072300
-179.123199,70373.406250,9.798100,1.325495,3.583164,-7.127319,1.217699,598.741943,86.856262,4708.021484,4714.324707,0.498441,0.072306
-179.123886,70373.390625,9.798100,1.325245,3.581209,-7.124022,1.217699,594.879028,86.768036,4715.774902,4722.649414,0.495766,0.072312
-179.124573,70373.390625,9.798100,1.324995,3.579285,-7.120756,1.217699,593.382019,86.678192,4723.564453,4730.991699,0.495051,0.072314
-179.125214,70373.390625,9.798100,1.324741,3.577308,-7.117453,1.217699,592.372131,86.584839,4731.275879,4739.271973,0.494754,0.072316
-179.125916,70373.390625,9.798100,1.324488,3.575402,-7.114179,1.217699,591.457947,86.495399,4739.033691,4747.582520,0.494518,0.072319
-179.126526,70373.367188,9.798100,1.324232,3.573453,-7.110837,1.217699,590.494446,86.401039,4746.750000,4755.870605,0.494251,0.072319
-179.127319,70373.367188,9.798100,1.323987,3.571598,-7.107634,1.217699,589.461365,86.304893,4754.249512,4763.903320,0.493899,0.072313
-179.128021,70373.367188,9.798100,1.323731,3.569670,-7.104263,1.217699,588.427002,86.213570,4761.972168,4772.196289,0.493565,0.072315
-179.128784,70373.367188,9.798100,1.323474,3.567727,-7.100831,1.217699,587.329102,86.118423,4769.953125,4780.749512,0.493181,0.072314
-179.129547,70373.351562,9.798100,1.323222,3.565756,-7.097428,1.217699,586.181763,86.025444,4777.699219,4789.070801,0.492762,0.072316
-179.130341,70373.351562,9.798100,1.322975,3.563865,-7.094044,1.217699,585.042175,85.935112,4785.489746,4797.419922,0.492326,0.072316
-179.130951,70373.343750,9.798100,1.322732,3.561938,-7.090647,1.217699,584.012878,85.846237,4793.133301,4805.629883,0.491991,0.072320
-179.131882,70373.343750,9.798100,1.322484,3.559971,-7.087121,1.217699,583.843262,85.751228,4801.181152,4814.255371,0.492392,0.072319
-179.132706,70373.343750,9.798100,1.322232,3.557968,-7.083477,1.217699,583.535583,85.658150,4809.339355,4823.020508,0.492687,0.072322
